; CSV, generated by libsigrok4DSL 0.2.0 on Sun Nov 09 13:07:41 2025
; Channels (16/16)
; Sample rate: 50 kHz
; Sample count: 600.64 K Samples
Time(s), clock, a15, a14, a13, a12, a11, a10, a9, a8, a7, a6, a5, a4, a3, a2, a1
11.48622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49726,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.49728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.49736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.49738,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11.4974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.49774,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.49782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.49858,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.49864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.4994,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.49948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.50024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.5003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.5004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.50046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5005,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1
11.50052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.51736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51742,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
11.51744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.51748,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
11.5175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.51752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.51764,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.5177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.51846,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.51852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.51928,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.51936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.52012,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.52018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.5205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.52064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.52932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.53742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.5375,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
11.53752,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.5376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.53836,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.53842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.53918,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.53926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.54002,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.54008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.54044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.54048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11.54054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54056,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
11.54058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.54922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55742,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.5575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.55826,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.55832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.55908,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.55916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.55992,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.55998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.56052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.56058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.56912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.57656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.57658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.57732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.57744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.57748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.57816,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.57822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.57898,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.57906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.57982,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.57988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.5805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.58054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.58062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58072,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
11.58074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.58736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.59646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.59648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.59746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.59806,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.59812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.59888,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.59896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.59972,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.59978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.60054,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.60056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60058,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.60062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.60064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.6007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.61636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.61638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.61722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.61726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.61748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.61752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.61754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.61796,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.61802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.61878,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.61886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.61962,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.61968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.62044,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.62052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.62068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.63212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.63376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.63378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.63542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.63544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.63708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.63756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.63784,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.63792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.63868,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.63874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.6395,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.63958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.64034,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.6404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.64056,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
11.64058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.6406,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.64062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.64068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.64622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.65756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65758,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
11.6576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.65774,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.65782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.65858,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.65864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.6594,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.65948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.66024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.6603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.66066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66068,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
11.6607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.66072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.67106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.67108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.67272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
